symbol,baseAsset,quoteAsset,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
CHZBTC,CHZ,BTC,-0.00000002,-2.985,0.00000065,0.00000066,0.00000065,14398.00000000,0.00000064,5005953.00000000,0.00000065,521919.00000000,0.00000067,0.00000067,0.00000064,18388141.00000000,11.97911254,1607498909395,1607585309395,3022436,3023415,980
CHZUSDT,CHZ,USDT,-0.00012600,-1.045,0.01188623,0.01205400,0.01192800,3872.00000000,0.01189900,3846.00000000,0.01192900,20448.00000000,0.01205400,0.01222900,0.01145000,45298143.00000000,538424.25443100,1607498905519,1607585305519,2049194,2053395,4202
BANDBNB,BAND,BNB,-0.00039000,-0.163,0.23936248,0.23968000,0.23925000,36.10000000,0.23903000,0.60000000,0.23989000,6.00000000,0.23964000,0.25350000,0.22463000,17673.30000000,4230.32495500,1607498917633,1607585317633,960999,963167,2169
BANDBTC,BAND,BTC,-0.00000234,-0.640,0.00036932,0.00036568,0.00036347,0.60000000,0.00036340,5.00000000,0.00036383,13.00000000,0.00036581,0.00038894,0.00034274,492184.30000000,181.77225741,1607498922399,1607585322399,8203587,8221218,17632
BANDUSDT,BAND,USDT,0.02430000,0.365,6.72572041,6.65840000,6.67980000,7.82000000,6.66830000,12.00000000,6.67340000,97.31000000,6.65550000,7.14000000,6.05000000,2320887.03000000,15609637.27547400,1607498922399,1607585322399,10532224,10593747,61524
BNBBUSD,BNB,BUSD,0.28490000,1.032,27.85045362,27.60000000,27.88280000,2.32000000,27.87990000,69.55000000,27.88490000,2.30000000,27.59790000,28.41000000,26.89380000,173237.74000000,4824749.64269400,1607498922419,1607585322419,7790427,7825400,34974
BTCBUSD,BTC,BUSD,192.42000000,1.060,18251.89190754,18155.64000000,18348.04000000,0.54400000,18347.98000000,6.64544200,18347.99000000,0.04734600,18155.62000000,18645.50000000,17633.52000000,13887.54346500,253473942.18444129,1607498922422,1607585322422,60000315,60365626,365312
BUSDUSDT,BUSD,USDT,-0.00050000,-0.050,1.00013207,1.00040000,0.99990000,988.00000000,0.99990000,652511.61000000,1.00000000,3473963.52000000,1.00040000,1.00070000,0.99970000,149414469.77000000,149434203.26546200,1607498922201,1607585322201,43616306,43834569,218264
BEAMBNB,BEAM,BNB,0.00000000,0.000,0.02177000,0.02177000,0.02177000,5.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02177000,0.02177000,0.02177000,5.90000000,0.12844300,1604223738964,1604310138964,135748,135748,1
BEAMBTC,BEAM,BTC,0.00000100,7.692,0.00001400,0.00001290,0.00001400,2729.29000000,0.00001400,13685.26000000,0.00001410,2393.32000000,0.00001300,0.00001520,0.00001260,1504541.50000000,21.06947989,1607498919567,1607585319567,2533414,2536770,3357
BEAMUSDT,BEAM,USDT,0.02210000,9.408,0.25337134,0.23560000,0.25700000,490.20000000,0.25670000,42.80000000,0.25740000,170.88000000,0.23490000,0.27980000,0.22450000,1997204.56000000,506034.39504000,1607498892165,1607585292165,1508898,1514623,5726
XTZBNB,XTZ,BNB,-0.00038000,-0.496,0.07686511,0.07661000,0.07620000,1.60000000,0.07610000,1.40000000,0.07625000,608.10000000,0.07658000,0.07811000,0.07530000,26953.30000000,2071.76826800,1607498917042,1607585317042,1122359,1123075,717
XTZBTC,XTZ,BTC,-0.00000050,-0.430,0.00011711,0.00011620,0.00011580,14.75000000,0.00011570,39.38000000,0.00011580,2508.47000000,0.00011630,0.00011980,0.00011500,1398184.82000000,163.73722630,1607498920344,1607585320344,10929486,10938070,8585
XTZUSDT,XTZ,USDT,0.01380000,0.654,2.13205735,2.11110000,2.12410000,31.06000000,2.12320000,49.00000000,2.12420000,112.82000000,2.11030000,2.19990000,1.97000000,4507023.48000000,9609232.54836100,1607498922379,1607585322379,18693531,18730342,36812
RENUSDT,REN,USDT,-0.00225000,-0.778,0.28851730,0.28926000,0.28709000,1614.40000000,0.28673000,161.70000000,0.28700000,174.50000000,0.28934000,0.29830000,0.27132000,16115648.40000000,4649643.44403200,1607498921554,1607585321554,4802896,4827363,24468
RVNUSDT,RVN,USDT,0.00035000,2.604,0.01355979,0.01345000,0.01379000,1571.70000000,0.01377000,18792.00000000,0.01379000,15297.30000000,0.01344000,0.01399000,0.01302000,41987393.10000000,569340.34775500,1607498862573,1607585262573,2624137,2628434,4298
HCUSDT,HC,USDT,-0.03020000,-3.461,0.85237175,0.87250000,0.84230000,139.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87250000,0.87680000,0.82280000,210777.67000000,179660.93060000,1604923200653,1605009600653,916798,919433,2636
HBARBNB,HBAR,BNB,0.00002800,2.215,0.00127527,0.00126400,0.00129200,355.00000000,0.00128400,3879.00000000,0.00129500,32071.00000000,0.00126400,0.00131300,0.00124400,923945.00000000,1178.28114700,1607498903815,1607585303815,491205,491787,583
HBARBTC,HBAR,BTC,0.00000002,1.036,0.00000194,0.00000193,0.00000195,8982.00000000,0.00000195,150772.00000000,0.00000196,9377.00000000,0.00000193,0.00000200,0.00000190,21503609.00000000,41.73891839,1607498919058,1607585319058,5410344,5414882,4539
HBARUSDT,HBAR,USDT,0.00088000,2.516,0.03562073,0.03491000,0.03586000,1139.50000000,0.03586000,695.20000000,0.03594000,1139.50000000,0.03498000,0.03691000,0.03380000,29937306.30000000,1066388.68608000,1607498909537,1607585309537,2975496,2986494,10999
NKNBNB,NKN,BNB,-0.00002300,-3.018,0.00075462,0.00076000,0.00073900,2920.00000000,0.00073400,229.00000000,0.00073900,80.00000000,0.00076200,0.00076800,0.00073600,289428.00000000,218.40744300,1607497952758,1607584352758,312273,312484,212
NKNBTC,NKN,BTC,-0.00000003,-2.609,0.00000115,0.00000116,0.00000112,11051.00000000,0.00000111,228208.00000000,0.00000112,250.00000000,0.00000115,0.00000117,0.00000111,2780791.00000000,3.19127013,1607498893533,1607585293533,2417546,2418143,598
NKNUSDT,NKN,USDT,-0.00037000,-1.773,0.02086671,0.02101000,0.02050000,509.30000000,0.02047000,2095.00000000,0.02067000,2751.90000000,0.02087000,0.02165000,0.02002000,3203726.50000000,66851.22556900,1607498922234,1607585322234,1070775,1071850,1076
XRPBUSD,XRP,BUSD,0.02464000,4.499,0.55757162,0.54771000,0.57228000,1468.60000000,0.57220000,221.20000000,0.57253000,204.70000000,0.54764000,0.60546000,0.50361000,109074044.00000000,60816591.34419200,1607498922357,1607585322357,3841297,3980836,139540
ETHBUSD,ETH,BUSD,16.84000000,3.083,561.70721671,546.20000000,562.99000000,0.07893000,563.05000000,10.17510000,563.06000000,0.74559000,546.15000000,577.88000000,530.26000000,278820.77935000,156615643.92969610,1607498922359,1607585322359,27435025,27768224,333200
LTCBUSD,LTC,BUSD,-0.33000000,-0.435,75.79916338,75.89000000,75.58000000,7.71673000,75.60000000,22.47000000,75.67000000,16.05000000,75.91000000,78.13000000,72.12000000,59870.76419000,4538153.83665640,1607498922292,1607585322292,1691654,1709654,18001
LINKBUSD,LINK,BUSD,0.32510000,2.720,12.22445292,11.96000000,12.27510000,1.29000000,12.25990000,37.45000000,12.27120000,29.92000000,11.95000000,12.82750000,11.53280000,244555.75000000,2989560.25271100,1607498921950,1607585321950,1929252,1940418,11167
ETCBUSD,ETC,BUSD,0.20570000,3.551,5.98702525,5.78780000,5.99910000,4.50000000,5.99860000,4.94000000,5.99960000,17.70000000,5.79340000,6.20000000,5.61010000,76202.71000000,456227.54894300,1607498922376,1607585322376,547286,551187,3902
STXBNB,STX,BNB,-0.00035000,-3.623,0.00965344,0.00966000,0.00931000,21.00000000,0.00927000,22374.60000000,0.00935000,2383.70000000,0.00966000,0.01045000,0.00919000,335227.50000000,3236.09863600,1607498920899,1607585320899,302980,303740,761
STXBTC,STX,BTC,-0.00000049,-3.345,0.00001484,0.00001466,0.00001416,399.00000000,0.00001411,2525.00000000,0.00001415,88.00000000,0.00001465,0.00001598,0.00001399,5665394.00000000,84.04680895,1607498921474,1607585321474,2456066,2462230,6165
STXUSDT,STX,USDT,-0.00590000,-2.220,0.26972888,0.26720000,0.25990000,29274.26000000,0.25940000,1042.51000000,0.26020000,4634.77000000,0.26580000,0.29270000,0.24930000,10106327.27000000,2725968.34823100,1607498922396,1607585322396,1525143,1536041,10899
KAVABNB,KAVA,BNB,-0.00101000,-1.829,0.05447938,0.05528000,0.05420000,20.60000000,0.05420000,8.40000000,0.05432000,1696.70000000,0.05521000,0.05540000,0.05361000,22178.60000000,1208.27628100,1607498914844,1607585314844,863236,864594,1359
KAVABTC,KAVA,BTC,-0.00000199,-2.364,0.00008314,0.00008419,0.00008219,10.00000000,0.00008219,157.00000000,0.00008232,10.00000000,0.00008418,0.00008459,0.00008180,205784.00000000,17.10841091,1607498922010,1607585322010,5909425,5912018,2594
KAVAUSDT,KAVA,USDT,-0.01500000,-0.983,1.51471421,1.52620000,1.51080000,150.00000000,1.50980000,124.00000000,1.51100000,2511.45000000,1.52580000,1.55770000,1.43400000,1367221.17000000,2070949.33529400,1607498920937,1607585320937,7475944,7490535,14592
ARPABNB,ARPA,BNB,0.00005000,6.693,0.00075502,0.00074700,0.00079700,339.00000000,0.00079400,5994.00000000,0.00080000,2275.00000000,0.00074700,0.00080400,0.00071000,811229.00000000,612.49136300,1607498917420,1607585317420,902782,904026,1245
ARPABTC,ARPA,BTC,0.00000008,7.080,0.00000115,0.00000113,0.00000121,203007.00000000,0.00000120,1106851.00000000,0.00000121,184151.00000000,0.00000113,0.00000122,0.00000108,29676257.00000000,34.18801231,1607498920648,1607585320648,3184752,3188532,3781
ARPAUSDT,ARPA,USDT,0.00155000,7.502,0.02111129,0.02064000,0.02221000,19755.40000000,0.02219000,3994.40000000,0.02221000,21275.00000000,0.02066000,0.02250000,0.01920000,92553815.30000000,1953930.88455800,1607498901961,1607585301961,3557277,3568332,11056
TRXBUSD,TRX,BUSD,0.00051000,1.826,0.02813727,0.02794000,0.02844000,3203.10000000,0.02842000,2408.20000000,0.02845000,51991.10000000,0.02793000,0.02885000,0.02700000,16353325.00000000,460137.88138000,1607498919628,1607585319628,2513372,2515014,1643
EOSBUSD,EOS,BUSD,0.01420000,0.513,2.76495641,2.76670000,2.78020000,45.73000000,2.78000000,16.67000000,2.78100000,24.77000000,2.76600000,2.83530000,2.66230000,550038.10000000,1520831.37039400,1607498922225,1607585322225,1526511,1536558,10048
IOTXUSDT,IOTX,USDT,0.00018300,2.751,0.00689050,0.00666100,0.00683400,9176.00000000,0.00679000,4906.00000000,0.00683400,26614.00000000,0.00665100,0.00709700,0.00643600,27778659.00000000,191408.91192500,1607498883813,1607585283813,1563580,1565419,1840
RLCUSDT,RLC,USDT,-0.01230000,-1.345,0.92280703,0.91420000,0.90220000,347.92000000,0.90230000,244.00000000,0.90310000,154.88000000,0.91450000,0.96200000,0.86950000,921302.15000000,850184.09901300,1607498909211,1607585309211,2450913,2458120,7208
MCOUSDT,MCO,USDT,0.00000000,0.000,2.74400000,2.74400000,2.74400000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.74400000,2.74400000,2.74400000,4.00000000,10.97600000,1604223738964,1604310138964,677802,677802,1
XLMBUSD,XLM,BUSD,0.02168000,14.535,0.16452087,0.14996000,0.17084000,3873.10000000,0.17076000,12305.00000000,0.17108000,12305.00000000,0.14916000,0.17778000,0.13936000,13121327.90000000,2158732.23845400,1607498921955,1607585321955,443936,450517,6582
ADABUSD,ADA,BUSD,0.00892000,6.507,0.14176024,0.13709000,0.14601000,265.30000000,0.14597000,450.50000000,0.14604000,372.10000000,0.13709000,0.15037000,0.12989000,20045379.30000000,2841637.83009000,1607498922395,1607585322395,1312677,1327624,14948
CTXCBNB,CTXC,BNB,0.00000000,0.000,0.00412200,0.00412200,0.00412200,268.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00412200,0.00412200,0.00412200,268.00000000,1.10469600,1604223738964,1604310138964,43863,43863,1
CTXCBTC,CTXC,BTC,-0.00000011,-2.439,0.00000447,0.00000451,0.00000440,62.00000000,0.00000440,3215.00000000,0.00000442,226.00000000,0.00000451,0.00000454,0.00000440,714686.00000000,3.19238065,1607498892453,1607585292453,1509829,1510640,812
CTXCUSDT,CTXC,USDT,-0.00090000,-1.100,0.08167282,0.08180000,0.08090000,445.54000000,0.08100000,1550.56000000,0.08120000,260.00000000,0.08180000,0.08310000,0.07970000,1045163.03000000,85361.40915800,1607498653991,1607585053991,784600,785920,1321
BCHBNB,BCH,BNB,-0.02100000,-0.220,9.50581465,9.53200000,9.52400000,0.08400000,9.51500000,3.76700000,9.53000000,7.82700000,9.54500000,9.59000000,9.41500000,489.89800000,4656.87958400,1607498918172,1607585318172,829622,830378,757
BCHBTC,BCH,BTC,-0.00004800,-0.331,0.01451120,0.01451400,0.01446900,6.00000000,0.01446900,6.00000000,0.01447100,12.00000000,0.01451700,0.01465400,0.01432200,32321.08600000,469.01782102,1607498921862,1607585321862,10934855,10952609,17755
BCHUSDT,BCH,USDT,1.77000000,0.671,264.58862576,263.66000000,265.42000000,6.00000000,265.46000000,6.42325000,265.54000000,3.08871000,263.65000000,271.19000000,255.00000000,145899.48562000,38603344.39890510,1607498922245,1607585322245,40373508,40451646,78139
BCHUSDC,BCH,USDC,2.56000000,0.973,265.23473308,263.45000000,265.56000000,0.28788000,265.47000000,6.50000000,265.80000000,7.53077000,263.00000000,271.00000000,254.51000000,2786.88571000,739178.88741380,1607498905412,1607585305412,628412,629743,1332
BCHTUSD,BCH,TUSD,1.05000000,0.399,263.67508095,263.75000000,264.33000000,3.57249000,265.34000000,5.73282000,265.76000000,7.53215000,263.28000000,270.00000000,256.46000000,254.18520000,67022.30318600,1607498921421,1607585321421,436302,436419,118
BCHPAX,BCH,PAX,3.00000000,1.154,264.10286700,265.32000000,263.00000000,0.07235000,263.15000000,1.88334000,265.97000000,5.66567000,260.00000000,269.00000000,258.20000000,1.44925000,382.75108000,1607498877861,1607585277861,278150,278161,12
BCHBUSD,BCH,BUSD,1.97000000,0.747,264.95354406,263.61000000,265.54000000,0.14636000,265.49000000,0.17282000,265.55000000,0.26065000,263.57000000,271.20000000,254.63000000,6015.41701000,1593806.05581920,1607498922155,1607585322155,1619043,1629623,10581
TROYBNB,TROY,BNB,0.00000080,0.802,0.00010013,0.00010030,0.00010060,50600.00000000,0.00010020,1329.00000000,0.00010080,188962.00000000,0.00009980,0.00010430,0.00009660,56697552.00000000,5676.86741080,1607498918561,1607585318561,534369,536226,1858
TROYBTC,TROY,BTC,0.00000001,6.667,0.00000015,0.00000015,0.00000016,51477.00000000,0.00000015,96561523.00000000,0.00000016,103741964.00000000,0.00000015,0.00000016,0.00000014,87371983.00000000,13.10479232,1607498919272,1607585319272,1977148,1977447,300
TROYUSDT,TROY,USDT,0.00004210,1.523,0.00276372,0.00276490,0.00280690,12816.00000000,0.00278790,173424.00000000,0.00282380,13561.00000000,0.00276480,0.00293350,0.00261730,40249858.00000000,111239.23049300,1607498922325,1607585322325,1481199,1482937,1739
QTUMBUSD,QTUM,BUSD,0.02600000,1.077,2.43580367,2.43400000,2.43900000,4.55900000,2.42900000,40.34900000,2.43800000,264.90800000,2.41300000,2.50900000,2.29400000,13306.76200000,32412.65971300,1607498917087,1607585317087,181481,181661,181
VETBUSD,VET,BUSD,0.00015200,0.943,0.01634644,0.01614200,0.01627800,796.00000000,0.01627200,11337.00000000,0.01630800,13272.00000000,0.01612600,0.01711000,0.01506100,41564033.00000000,679423.95017900,1607498921286,1607585321286,492479,495275,2797
VITEBNB,VITE,BNB,0.00000000,0.000,0.00070700,0.00070700,0.00070700,1851.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070700,0.00070700,0.00070700,1851.00000000,1.30865700,1604223738964,1604310138964,47109,47109,1
VITEBTC,VITE,BTC,0.00000013,17.105,0.00000082,0.00000076,0.00000089,131352.00000000,0.00000089,549679.00000000,0.00000090,3267175.00000000,0.00000076,0.00000090,0.00000074,27131489.00000000,22.23646653,1607498921611,1607585321611,1282253,1284123,1871
VITEUSDT,VITE,USDT,0.00254000,18.406,0.01455792,0.01384000,0.01634000,2562.20000000,0.01633000,2300.30000000,0.01637000,1789.00000000,0.01380000,0.01638000,0.01317000,19604355.20000000,285398.53810300,1607498922373,1607585322373,663292,667660,4369
FTTBNB,FTT,BNB,0.00110000,0.724,0.15259252,0.15190000,0.15300000,53.09000000,0.15300000,9.36000000,0.15410000,5.57000000,0.15190000,0.15450000,0.15140000,19233.47000000,2934.88366800,1607498915360,1607585315360,344934,345372,439
FTTBTC,FTT,BTC,0.00000070,0.303,0.00023304,0.00023120,0.00023190,32.01000000,0.00023230,3393.53000000,0.00023250,9.67000000,0.00023120,0.00023470,0.00023030,61610.33000000,14.35752588,1607498913604,1607585313604,1237236,1238479,1244
FTTUSDT,FTT,USDT,0.07600000,1.811,4.26413724,4.20800000,4.27200000,139.26000000,4.26200000,8.83000000,4.27000000,3726.24300000,4.19600000,4.34600000,4.08800000,200205.00000000,853701.59532400,1607498854017,1607585254017,1229099,1231361,2263
BTCTRY,BTC,TRY,1271.00000000,0.890,142978.59898319,142768.00000000,144038.00000000,0.00328100,144070.00000000,0.00419200,144113.00000000,0.00403900,142767.00000000,146101.00000000,138345.00000000,173.41711900,24794936.71432100,1607498922405,1607585322405,961532,974030,12499
BNBTRY,BNB,TRY,2.75000000,1.270,217.84909882,217.37000000,219.21000000,0.25000000,218.52000000,7.67000000,219.37000000,1.15000000,216.46000000,222.57000000,211.10000000,3364.93000000,733046.96810000,1607498914717,1607585314717,244271,245138,868
BUSDTRY,BUSD,TRY,0.00300000,0.038,7.85713133,7.85100000,7.86000000,37.84000000,7.84700000,10660.43000000,7.86000000,6.13000000,7.85700000,7.88000000,7.83000000,361748.14000000,2842302.64390000,1607498835210,1607585235210,119669,120367,699
ETHTRY,ETH,TRY,121.06000000,2.812,4383.39124256,4311.76000000,4426.15000000,0.22592000,4415.58000000,0.18412000,4428.70000000,3.65546000,4305.09000000,4531.28000000,4161.50000000,664.31243000,2911941.28798760,1607498881286,1607585281286,301685,302919,1235
XRPTRY,XRP,TRY,0.18000000,4.167,4.32529455,4.30000000,4.50000000,29.16000000,4.48300000,56.00000000,4.49900000,544.52000000,4.32000000,4.74500000,3.94800000,1794485.12000000,7761676.70197000,1607498922204,1607585322204,252216,255865,3650
USDTTRY,USDT,TRY,-0.00800000,-0.102,7.85468289,7.85700000,7.85100000,500.00000000,7.84900000,1899.79000000,7.85700000,2716.81000000,7.85900000,7.87400000,7.82800000,2896803.54000000,22753473.19472000,1607498921748,1607585321748,934724,942815,8092
OGNBNB,OGN,BNB,-0.00013000,-2.457,0.00518805,0.00529000,0.00516000,80.00000000,0.00514000,2281.90000000,0.00518000,28.00000000,0.00529000,0.00530000,0.00506000,108795.00000000,564.43345200,1607498893610,1607585293610,312285,312497,213
OGNBTC,OGN,BTC,-0.00000020,-2.491,0.00000792,0.00000803,0.00000783,2671.00000000,0.00000782,19199.00000000,0.00000785,25.00000000,0.00000803,0.00000808,0.00000773,1922353.00000000,15.22807709,1607498876992,1607585276992,4404517,4406485,1969
OGNUSDT,OGN,USDT,-0.00240000,-1.643,0.14408908,0.14610000,0.14370000,4.81000000,0.14360000,1391.78000000,0.14370000,69.15000000,0.14610000,0.15000000,0.13650000,5071019.82000000,730678.58879400,1607498865887,1607585265887,3133758,3138795,5038
DREPBNB,DREP,BNB,0.00000000,0.000,0.00009380,0.00009380,0.00009380,36779.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009380,0.00009380,0.00009380,36779.00000000,3.44987020,1604223738964,1604310138964,35778,35778,1
DREPBTC,DREP,BTC,0.00000001,6.250,0.00000017,0.00000017,0.00000017,9316.00000000,0.00000016,47178336.00000000,0.00000017,13106616.00000000,0.00000016,0.00000018,0.00000016,62655921.00000000,10.62474334,1607498917267,1607585317267,733964,734405,442
DREPUSDT,DREP,USDT,0.00003800,1.262,0.00307334,0.00300900,0.00304800,6574.00000000,0.00301800,6557.00000000,0.00306300,17579.00000000,0.00301000,0.00317900,0.00284000,15029408.00000000,46190.50719700,1607498679662,1607585079662,667437,668234,798
BULLUSDT,BULL,USDT,0.00000000,0.000,1370.28000000,1370.28000000,1370.28000000,0.27462500,0.00000000,0.00000000,0.00000000,0.00000000,1370.28000000,1370.28000000,1370.28000000,0.27462500,376.31314500,1604223738964,1604310138964,1166024,1166024,1
BULLBUSD,BULL,BUSD,0.00000000,0.000,1368.56000000,1368.56000000,1368.56000000,0.00764900,0.00000000,0.00000000,0.00000000,0.00000000,1368.56000000,1368.56000000,1368.56000000,0.00764900,10.46811544,1604223738964,1604310138964,197502,197502,1
BEARUSDT,BEAR,USDT,0.00000000,0.000,11.16000000,11.16000000,11.16000000,10.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.16000000,11.16000000,11.16000000,10.00000000,111.60000000,1604223738964,1604310138964,1901477,1901477,1
BEARBUSD,BEAR,BUSD,0.00000000,0.000,11.14000000,11.14000000,11.14000000,9.91738000,0.00000000,0.00000000,0.00000000,0.00000000,11.14000000,11.14000000,11.14000000,9.91738000,110.47961320,1604223738964,1604310138964,276148,276148,1
ETHBULLUSDT,ETHBULL,USDT,0.00000000,0.000,79.18000000,79.18000000,79.18000000,5.99869400,0.00000000,0.00000000,0.00000000,0.00000000,79.18000000,79.18000000,79.18000000,5.99869400,474.97659092,1604223738964,1604310138964,2357654,2357654,1
ETHBULLBUSD,ETHBULL,BUSD,0.00000000,0.000,78.46000000,78.46000000,78.46000000,0.00000100,0.00000000,0.00000000,0.00000000,0.00000000,78.46000000,78.46000000,78.46000000,0.00000100,0.00007846,1604223738964,1604310138964,269807,269807,1
ETHBEARUSDT,ETHBEAR,USDT,0.00000000,0.000,12.20000000,12.20000000,12.20000000,12.94420000,0.00000000,0.00000000,0.00000000,0.00000000,12.20000000,12.20000000,12.20000000,12.94420000,157.91924000,1604223738964,1604310138964,3386437,3386437,1
ETHBEARBUSD,ETHBEAR,BUSD,0.00000000,0.000,12.24000000,12.24000000,12.24000000,386.95335000,0.00000000,0.00000000,0.00000000,0.00000000,12.24000000,12.24000000,12.24000000,386.95335000,4736.30900400,1604223738964,1604310138964,389860,389860,1
TCTBNB,TCT,BNB,0.00000000,0.000,0.00041860,0.00041860,0.00041860,14643.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00041860,0.00041860,0.00041860,14643.00000000,6.12955980,1604223738964,1604310138964,13902,13902,1
TCTBTC,TCT,BTC,0.00000001,2.632,0.00000038,0.00000038,0.00000039,1057869.00000000,0.00000039,565305.00000000,0.00000040,2276281.00000000,0.00000038,0.00000039,0.00000037,15030769.00000000,5.74230795,1607498917852,1607585317852,1032069,1032566,498
TCTUSDT,TCT,USDT,0.00020900,3.007,0.00694799,0.00695000,0.00716000,5235.00000000,0.00715100,2459.00000000,0.00718600,505736.00000000,0.00695100,0.00725900,0.00657800,20579151.00000000,142983.72921000,1607498884657,1607585284657,744683,746233,1551
WRXBNB,WRX,BNB,0.00004800,1.828,0.00264184,0.00262600,0.00267400,115.00000000,0.00263700,13015.00000000,0.00267700,20906.00000000,0.00262600,0.00269400,0.00258900,58033.00000000,153.31361300,1607498921061,1607585321061,640319,640410,92
WRXBTC,WRX,BTC,0.00000003,0.754,0.00000402,0.00000398,0.00000401,161.00000000,0.00000402,2000.00000000,0.00000404,1031.00000000,0.00000398,0.00000409,0.00000392,1123019.00000000,4.51719148,1607498910940,1607585310940,5363439,5364953,1515
WRXUSDT,WRX,USDT,0.00167000,2.304,0.07280287,0.07265000,0.07415000,174.00000000,0.07388000,814.00000000,0.07412000,135.20000000,0.07248000,0.07638000,0.06963000,4778373.70000000,347879.29575700,1607498922395,1607585322395,3489202,3492710,3509
ICXBUSD,ICX,BUSD,0.00100000,0.261,0.38116443,0.38570000,0.38360000,137.27000000,0.38340000,290.65000000,0.38410000,214.64000000,0.38260000,0.39280000,0.36840000,220802.66000000,84162.11941400,1607498886083,1607585286083,205259,205950,692
BTSUSDT,BTS,USDT,-0.00039000,-1.872,0.02062114,0.02083000,0.02044000,4678.30000000,0.02042000,14304.50000000,0.02046000,4193.20000000,0.02083000,0.02100000,0.01974000,6763577.60000000,139472.71153000,1607498873942,1607585273942,985468,987435,1968
BTSBUSD,BTS,BUSD,0.00000000,0.000,0.01930000,0.01930000,0.01930000,2137.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01930000,0.01930000,0.01930000,2137.00000000,41.24410000,1604223738964,1604310138964,76419,76419,1
LSKUSDT,LSK,USDT,-0.01610000,-1.301,1.21465883,1.23780000,1.22170000,2.72000000,1.21220000,70.51000000,1.22170000,27.05000000,1.23780000,1.25770000,1.16000000,451604.54000000,548545.44175700,1607498875798,1607585275798,847647,852048,4402
BNTUSDT,BNT,USDT,0.01880000,1.987,0.96925999,0.94620000,0.96500000,37.68000000,0.96040000,37.58000000,0.96500000,12.60000000,0.94620000,1.00960000,0.92020000,510836.82000000,495133.69240800,1607498912611,1607585312611,1761417,1765457,4041
BNTBUSD,BNT,BUSD,0.02840000,3.054,0.95807549,0.94110000,0.95820000,48.96000000,0.95830000,135.00000000,0.96760000,11.79000000,0.92980000,1.00100000,0.92400000,6317.80000000,6052.92934300,1607498800639,1607585200639,90715,90817,103
LTOBNB,LTO,BNB,0.00000000,0.000,0.00248000,0.00248000,0.00248000,75.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00248000,0.00248000,0.00248000,75.00000000,0.18600000,1604223738964,1604310138964,70458,70458,1
LTOBTC,LTO,BTC,-0.00000032,-5.342,0.00000597,0.00000599,0.00000567,6054.00000000,0.00000566,267.00000000,0.00000568,28.00000000,0.00000599,0.00000632,0.00000563,30571146.00000000,182.43413344,1607498920024,1607585320024,3057524,3068292,10769
LTOUSDT,LTO,USDT,-0.00467000,-4.297,0.10890088,0.10865000,0.10402000,3852.00000000,0.10401000,0.30000000,0.10407000,302.00000000,0.10869000,0.11560000,0.10188000,9838412.70000000,1071411.82188800,1607498921067,1607585321067,1529246,1540676,11431
ATOMBUSD,ATOM,BUSD,0.00100000,0.021,4.75744433,4.71200000,4.72500000,2.77200000,4.72000000,60.00000000,4.73200000,87.58000000,4.72400000,4.88100000,4.56700000,10385.68900000,49409.33728800,1607498921433,1607585321433,258589,258886,298
DASHBUSD,DASH,BUSD,1.24000000,1.344,92.41382990,93.50000000,93.51000000,0.53957000,93.79000000,1.80923000,93.99000000,1.95235000,92.27000000,96.02000000,88.58000000,870.54954000,80450.81710610,1607498865081,1607585265081,183156,183649,494
NEOBUSD,NEO,BUSD,0.23000000,1.408,16.42323674,16.36900000,16.56000000,1.51300000,16.53100000,149.11200000,16.57300000,1.13100000,16.33000000,17.01900000,15.71500000,5099.93000000,83757.35776300,1607498917960,1607585317960,236082,236773,692
WAVESBUSD,WAVES,BUSD,0.71560000,9.242,8.36705875,7.73190000,8.45850000,46.33000000,8.44900000,3.79000000,8.47330000,7.12000000,7.74290000,8.92900000,7.22440000,66580.23000000,557080.69580500,1607498913767,1607585313767,284745,287362,2618
XTZBUSD,XTZ,BUSD,0.01280000,0.607,2.10704417,2.11060000,2.12290000,11.52000000,2.12310000,12.69000000,2.12420000,10.55000000,2.11010000,2.19820000,2.03240000,287474.95000000,605722.41640700,1607498921997,1607585321997,894204,897157,2954
EOSBULLUSDT,EOSBULL,USDT,0.00000000,0.000,3.85000000,3.85000000,3.85000000,37.61246000,0.00000000,0.00000000,0.00000000,0.00000000,3.85000000,3.85000000,3.85000000,37.61246000,144.80797100,1604223738964,1604310138964,956215,956215,1
